id,human_readable_id,title,type,description,text_unit_ids,frequency,degree
7f282e6a-da71-4655-9c93-fdca9bbcd991,104,RED III,EVENT,"RED III, or the Renewable Energy Directive III, is a significant legislative act within the European Union, formally known as Directive (EU) 2023/2413. It amends several previous directives with the overarching goal of promoting the use of energy from renewable sources throughout the EU. Under RED III, member states are required to identify and define renewables acceleration areas—specific regions prioritized for renewable energy development. Additionally, the directive mandates that each member state must present strategic plans for advancing renewable energy initiatives, which includes setting and adhering to specific implementation deadlines. Through these measures, RED III seeks to accelerate the EU’s transition to renewable energy, ensuring coordinated and timely progress across all member states.","['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912'
 '6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']",2,5
2fda8d7a-1776-44e9-bef3-57b726378bc6,105,NATURE RESTORATION LAW,EVENT,An EU law debated and supported by the European Parliament (as of July 2023) aimed at protecting and restoring nature and biodiversity within the EU.,['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912'],1,1
9f2255da-4cf0-4066-8318-1b000c7f437c,106,ERNEUERBAREN-AUSBAU-BESCHLEUNIGUNGSGESETZ (EABG),EVENT,"Austrian Renewable Expansion Acceleration Act (EABG) seeks to simplify and accelerate permitting and development of renewable energy facilities, including PV, within Austria.",['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912'],1,0
8dd972ba-c407-4f17-ab2d-557ed2f3ef78,107,ÖKODESIGN-RICHTLINIE,EVENT,"EU Ecodesign Directive, a regulatory framework for improving the environmental performance of products, now expanded to include a life-cycle approach and applies to the photovoltaic sector.",['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912'],1,1
cab943d1-9284-45ba-b57d-202ba53614e9,108,"HACKNER, JOHANNES",PERSON,"Johannes Hackner is an individual recognized for his expertise in the field of renewable energy in Austria. He is identified as an author of the study ""Anschluss erneuerbare Energien,"" which analyzes the challenges and requirements for grid connection of renewable energy facilities in Austria. In addition, Johannes Hackner is cited as an author or contributor to various expert documents and studies focusing on photovoltaic (PV) systems and renewable energy in Austria, demonstrating his involvement in the advancement and analysis of renewable energy integration and grid management within the country.","['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912'
 '6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']",2,5
324bc98a-c1cd-408d-814d-a188a97f239d,109,EPOOL,ORGANIZATION,"EPOOL is an Austrian organization actively engaged in renewable energy research, advocacy, and consultancy. The organization has been specifically referenced in connection with reports and studies concerning photovoltaic (PV) installation and the broader field of renewable energy within Austria. EPOOL has contributed to research on renewable energy grid connections, notably through its involvement in the study titled ""Anschluss erneuerbare Energien."" The group works closely with entities such as PV Austria, supporting the development, integration, and policy advancement of renewable energy solutions in the country. By participating in key studies and providing expertise, EPOOL plays a significant role in advancing Austria's renewable energy sector, particularly in the integration and connection of renewable sources such as solar PV to the national grid.","['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912'
 '6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302'
 '6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']",3,5
f417d9bc-1987-4c13-bbcf-63131a33e621,110,PV AUSTRIA,ORGANIZATION,"PV Austria is an organization dedicated to promoting the use and development of photovoltaics (solar energy) in Austria. As an association advocating for photovoltaics, PV Austria plays a significant role in advancing PV strategies and supporting the broader adoption of renewable energy solutions within the country. The organization actively participates in shaping energy policy and fostering sustainable energy initiatives. Furthermore, PV Austria is recognized as a co-author of key studies on the grid connection of renewable energy systems, demonstrating its expertise and leadership in technical and policy aspects of integrating photovoltaics into Austria's energy infrastructure. Through its advocacy, research, and involvement in industry advancements, PV Austria continues to contribute significantly to Austria's transition toward renewable, sustainable energy sources.","['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912'
 '6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']",2,5
5e7a1e49-e9ea-45cc-b869-a39f0bf1e0ec,111,STAKEHOLDERRUNDEN DES BMK,EVENT,Stakeholder rounds organized by BMK to discuss and address challenges in the grid connection and operation of renewable (especially PV) generation facilities.,['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912'],1,1
7a7fc49b-7e0c-4323-a24e-a4eed2e28bd1,112,INFRASTRUKTUREINRICHTUNGEN,ORGANIZATION,"Infrastructure facilities in Austria, including transportation, utility, and other structures evaluated for their potential to host renewable energy installations as identified in the Austrian NIP.",['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912'],1,1
d905bb03-0e15-46ab-afe4-84f3e303359a,113,FREIFLÄCHEN,GEO,"Open areas or free land in Austria considered as sites for the deployment of renewable energy systems, especially ground-mounted PV installations.",['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912'],1,1
13117ee5-b90c-4b76-8040-493a82f75bab,114,ERNNEUERBAREN-BESCHLEUNIGUNGSGEBIETE (RENEWABLES ACCELERATION AREAS),GEO,"Designated zones within EU member states, including Austria, where permitting and deployment of renewable energy systems can be expedited under RED III.",['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912'],1,2
7788f717-b622-40bf-ae6f-7f920bd9d011,115,PRODUKTQUALITÄT,ORGANIZATION,"Product quality is a key element of the quality assurance measures promoted across the renewable/PV value chain; here it comprises organizations, certifications, and standards related to production, installation, repair, and service.",['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912'],1,1
17cdc3f7-bfdf-4d85-b16a-894cef024f94,116,SERVICE,ORGANIZATION,"Service organizations are businesses or providers responsible for installation, ongoing maintenance, and potential repair work on photovoltaic installations.",['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912'],1,1
5a68cbd4-811c-4a96-ae0c-7e3ee03d2079,117,REPARATUR,ORGANIZATION,Repair organizations offer services for the maintenance and repair of PV equipment and infrastructure in Austria.,['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912'],1,1
00ed91d9-25e8-41a4-90a8-8f35ad7e2ab9,118,ENTSORGUNG,ORGANIZATION,"Waste management organizations involved in the responsible disposal, recycling, or repurposing of PV system components at the end of their lifecycle.",['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912'],1,1
72759f8a-493e-4a32-a187-a0bdf56e374b,119,JOHANNES HACKNER,PERSON,"Johannes Hackner is an individual associated with the organization EPOOL and PV Austria and is an author or contributor to the study ""Anschluss erneuerbare Energien"".",['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302'],1,3
a39d4d09-0bd6-4bf3-9bef-c0a6e2104186,120,AKTIONSPLAN NETZANSCHLUSS,EVENT,"The Aktionsplan Netzanschluss (Network Connection Action Plan) is a regulatory or policy initiative of E-Control for a seamless grid connection process for customer installations, notably those generating renewable electricity.",['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302'],1,2
95115227-b3ed-486d-9533-6519cc8eb6f4,121,MUSTER- & LEUCHTTURMPROJEKTE PHOTOVOLTAIK,EVENT,"The Muster- & Leuchtturmprojekte Photovoltaik is a funding program of the Klima- und Energiefonds, supporting exemplary and flagship photovoltaic projects in Austria.",['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302'],1,1
daac567e-d764-42c7-89fc-6c8712156941,122,VERTEILNETZ,ORGANIZATION,"The distribution grid (Verteilnetz) is the local infrastructure network in Austria for distributing electricity, increasingly significant due to decentralized renewable and PV generation.",['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302'],1,1
da4a27be-9987-44cc-a5e7-3ee0c4b71600,123,EUROPÄISCHER STROMMARKT,ORGANIZATION,"The European electricity market (europäischer Strommarkt) is the integrated power trading market in Europe, with which Austria interacts through market coupling and power export considerations.",['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302'],1,1
3f5f7325-936f-478a-821f-2970c46a38ac,124,BAU- UND LANDWIRTSCHAFT,ORGANIZATION,"The construction and agricultural sectors (“Bau- und Landwirtschaft”) in Austria, involved as key stakeholders and application areas for innovative integrated photovoltaic applications.",['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302'],1,1
b7f8b92d-f663-4b5b-a7f4-77870b26524d,125,VERKEHRSSEKTOR,ORGANIZATION,"The transportation sector (“Verkehrssektor”) is a critical area in Austria for integrating photovoltaic applications, such as e-mobility and hydrogen production.",['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302'],1,2
f9ff209c-bc1d-47f8-b1c9-bcd79f578dd7,126,SMARTES LOKALES ENERGIEMANAGEMENT,ORGANIZATION,"Smart local energy management refers to the systems and processes that optimize the local generation, storage, and consumption of electricity, particularly from PV, in private households and companies.",['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302'],1,2
b38e2d7e-f4e3-475a-be55-a4331011bae6,127,WÄRMEPUMPE,ORGANIZATION,"The heat pump (Wärmepumpe) sector, referenced as a key technological component of Austria’s energy transition and the integration of decentralized renewable power.",['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302'],1,1
fba0d109-c186-4232-8526-e644aed87e0e,128,WASSERSTOFF,ORGANIZATION,"The hydrogen (Wasserstoff) sector is an emerging technological field in Austria and Europe for energy storage, transformation, and as part of sector coupling strategies with renewables.",['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302'],1,1
13b21160-f43e-47f2-88c5-f3d7072e2733,129,E-MOBILITÄT,ORGANIZATION,"E-mobility (E-Mobilität) is the electric vehicle sector, referenced as a key area for integration with solar energy and Austria’s energy transition strategy.",['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302'],1,1
f19d5f3d-ba6e-4b4c-835d-7e5a5c76d5ca,130,ERNEUERBARE ENERGIEN,ORGANIZATION,"Renewable energies (“erneuerbare Energien”) is the collection of organizations, technologies, and industries in Austria involved in producing energy from renewable sources, including solar PV.",['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302'],1,4
cbd4b3ab-5c7f-42a5-94b9-3740cda402ff,131,KUND:INNENANLAGEN,ORGANIZATION,"Customer installations (Kund:innenanlagen) refer to private and commercial energy generation assets, such as rooftop PV systems, which require seamless grid connection solutions as referenced in Austrian regulation.",['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302'],1,2
c683fdf0-138b-4186-b2e1-f65f67dfa8da,132,INDUSTRIELLE UND GEWERBLICHE PROZESSE,ORGANIZATION,"Industrial and commercial processes (“industriellen und gewerblichen Prozessen”) in Austria, mentioned as sectors where PV-generated power is to be utilized through load management and smart technologies.",['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302'],1,1
95e6118d-b585-4318-b772-d1e5f9a01e37,133,EUROPÄISCHER MARKT,GEO,"The European market refers to the interconnected electricity and energy markets across Europe, where generation and pricing trends—including those for PV energy—are coordinated and observed across member countries.",['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76'],1,2
23a6515e-3ba4-4537-a9be-fb00a3865bc3,134,ANLAGENBETREIBER:INNEN,PERSON,"Anlagenbetreiber:innen (plant operators) include all persons or businesses responsible for operating photovoltaic installations in Austria, ensuring expansion and compliance with financial, legal, and technical frameworks.",['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76'],1,3
cbbf6ee7-07b6-4c92-bfeb-3b4368a8c668,135,ERGEBNISAUSBAU-GESETZ (EAG),ORGANIZATION,"The Erneuerbaren-Ausbau-Gesetz (EAG) is Austria’s Renewable Energy Expansion Act, which establishes policies for market premiums and incentives promoting renewable energy projects, including PV.",['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76'],1,3
0ed00a83-422a-49ce-b30d-9d68c6169c26,136,EMOBILITÄT,EVENT,"E-Mobilität refers to the broad transition to electric mobility, including infrastructure and market initiatives for electric vehicles and their synergy with renewable electricity.",['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76'],1,3
1dd75043-8552-4aed-b560-718d5d428d21,137,PV-RAHMENBEDINGUNGEN,EVENT,"PV-Rahmenbedingungen describes the regulatory and policy framework affecting the operation, support, and profitability of photovoltaic installations in Austria.",['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76'],1,2
e9fdb85e-1585-455a-9a39-b867c701d05c,138,STROMNETZE,ORGANIZATION,"Stromnetze refers to the electricity grid operators in Austria who are responsible for integrating and managing electricity production and storage, including from PV.""",['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76'],1,3
c7a9c92f-8d21-43f7-a538-a0a1b86191be,139,GROSSSPEICHER,ORGANIZATION,Großspeicher refers to companies or projects developing and managing large-scale electric energy storage systems—primarily for grid balancing and PV integration—in Austria.,['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76'],1,3
d581eb2f-6b18-43dd-a3f7-0d4ca9ce34d2,140,WASSERSTOFF-ELEKTROLYSEURE,ORGANIZATION,"Wasserstoff-Elektrolyseure refers to organizations, equipment operators, and projects dedicated to producing hydrogen via electrolysis for long-term energy storage in Austria.",['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76'],1,1
c45378e7-ddbb-48f9-94cb-efa5abc0198d,141,ANREIZE UND FÖRDERUNGEN,EVENT,Anreize und Förderungen (incentives and subsidies) refer to ongoing national or regional programs or events that provide financial or regulatory support for PV expansion in Austria.,['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76'],1,5
c3251355-9488-4c60-a9ab-6be8c1c1c7ea,142,13 AKTIONSPLAN NETZANSCHLUSS,EVENT,"The ""13 Aktionsplan Netzanschluss"" is an official Austrian action plan regarding grid connection policies published in July 2023 by E-Control.",['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76'],1,2
164c0e4a-86da-4fd2-98f4-d612bf29682f,143,AKTIONSPLAN NETZANSCHLUSS 2023,EVENT,"""AKTIONSPLAN NETZANSCHLUSS 2023"" is a strategic action plan released in Austria in 2023 by E-Control, the country's energy regulatory authority. This comprehensive document serves as a detailed regulatory guide focused on facilitating the connection of renewable energy sources, with particular emphasis on photovoltaic installations, to the national electricity grid. The plan outlines clear procedures, regulations, and requirements for the seamless integration of these energy sources, aiming to support Austria's transition to sustainable energy and to enhance the efficiency and reliability of grid operations. By providing a structured framework for network integration, ""AKTIONSPLAN NETZANSCHLUSS 2023"" plays a key role in advancing Austria’s renewable energy objectives.","['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76'
 '05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5']",2,2
39d0aa97-c0ac-4ea0-937e-6bb3e257e570,144,MARKTPRÄMIE,EVENT,"The ""Marktprämie"" (market premium) is a support instrument for PV operators, introduced via Austria’s EAG, to promote the profitability of renewables by compensating for market price differences.",['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76'],1,1
80dcc3cb-a2bb-472d-bd67-a1ef7670c60f,145,UMSATZSTEUER-BEFRREIUNG 2024/2025,EVENT,The VAT exemption for PV systems up to 35 kWp in 2024 and 2025 is a temporary fiscal measure in Austria to increase investment in solar power.,['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76'],1,2
0f762183-2a56-41e6-b976-851bfb076576,146,UMSATZSTEUER,EVENT,"Umsatzsteuer (value-added tax or VAT) pertains to taxation issues for photovoltaic operators, particularly the 2024/2025 exemption.",['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76'],1,1
488d890f-e69c-493e-88a3-b2a7484be7f9,147,NOTSTROMSYSTEME,ORGANIZATION,"Notstromsysteme (emergency power systems) are systems and suppliers that ensure electricity to critical consumers during grid outages, referenced as part of resilience measures in Austria.",['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76'],1,1
d067e1e8-36a1-4bc4-a11e-3d00a75a2ea5,148,ERSATZSTROMSYSTEME,ORGANIZATION,Ersatzstromsysteme (backup power systems) refer to organizational or technological solutions guaranteeing almost complete electricity supply for households or enterprises in case of power outage.,['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76'],1,2
6e53893e-c456-43d2-b47d-8c8973b18bd4,149,VERORDNUNGEN,EVENT,"Verordnungen (regulatory decrees) are legal instruments passed by government agencies, used to set subsidy amounts and adapt regulation for PV and storage in Austria.",['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76'],1,1
88273efd-b144-485e-94a0-cc3a4c441dc3,150,RANDZEITEN,EVENT,Randzeiten (fringe times) refer to edge periods—morning/evening or winter—when optimized PV systems can enhance yields.,['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76'],1,1
3a4252ad-cf0c-418d-959e-fe46840f73f5,151,WINTERZEITEN,EVENT,Winterzeiten (winter times) signify the winter periods targeted by certain PV plant orientations in Austria.,['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76'],1,1
78cce0f1-22c4-4022-95f1-ea9484c7ffb2,152,STROMMARKTPREISE,EVENT,"Electricity market prices are dynamic prices on the Austrian and European energy markets, sometimes becoming very low or even negative during strong PV production.",['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76'],1,2
54dbbee7-5c6e-420b-94fb-20f4c1c71549,153,BI-DIREKTIONALES LADEN,EVENT,"Bidirektionales Laden (bidirectional charging) describes the use of electric vehicles both for consumption and grid storage, referenced as an emerging business model and incentive target.",['2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76'],1,1
ff60fe4d-c32a-40ad-9471-59abb741bb84,154,EABG,ORGANIZATION,"Abbreviation not explicitly defined in the text, but contextually the EABG is responsible for regulations and promotion of photovoltaic applications on infrastructures such as large parking lots, especially regarding their legal or technical facilitation.",['4d221520fe7090409cfa9cda598db30683356c340ab3584a063ffe92486f2fe7225fc056f8b997f085ff0c0f7475828879fa678b7b1709148cb03584b292dab0'],1,1
0acd98a6-ad03-4d6c-b1de-9104f4fb1343,155,BUNDESVERBAND NEUE ENERGIEWIRTSCHAFT (BNE) E.V.,ORGANIZATION,"BUNDESVERBAND NEUE ENERGIEWIRTSCHAFT (BNE) E.V. is a German-based association that plays a significant role in advancing new energy economies within Germany. Also known as the Federal Association of New Energy Industry (bne) e.V. or the German Federal Association for New Energy Economics (bne e.V.), the organization is recognized for its advocacy and expertise in the field of renewable energy economics. BNE e.V. is particularly noted for its contributions to best practices in the development of solar parks, especially emphasizing biodiversity-friendly approaches. The association conducts research, undertakes studies, and provides policy advice and guidelines aimed at integrating biodiversity conservation within the implementation of solar energy projects. By promoting the coexistence of solar infrastructure and ecological sustainability, BNE e.V. supports the transition towards environmentally responsible and economically viable renewable energy solutions in Germany. Its efforts are frequently referenced and serve as benchmarks within the industry for successfully aligning energy production with ecological best practices.","['4d221520fe7090409cfa9cda598db30683356c340ab3584a063ffe92486f2fe7225fc056f8b997f085ff0c0f7475828879fa678b7b1709148cb03584b292dab0'
 '05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5'
 '6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']",3,4
ed1cb87b-60e7-4364-bf57-0e0880e86439,156,UNI KLAGENFURT,ORGANIZATION,"UNI KLAGENFURT, also known as the University of Klagenfurt, is an Austrian academic institution recognized for its active involvement in research related to renewable energies. The university engages in a wide range of energy research projects, with particular emphasis on the area of photovoltaics. In addition to its scientific research activities, UNI KLAGENFURT conducts annual studies assessing public opinion and attitudes toward renewable energy sources. These efforts contribute valuable data and insights into the advancement of renewable energy technologies and the understanding of societal perspectives on energy transition within Austria.","['4d221520fe7090409cfa9cda598db30683356c340ab3584a063ffe92486f2fe7225fc056f8b997f085ff0c0f7475828879fa678b7b1709148cb03584b292dab0'
 '6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']",2,5
a923ad68-ad02-4792-b97d-d647d0f1e3fe,157,WU WIEN,ORGANIZATION,"Vienna University of Economics and Business (WU Wien) is an academic institution in Austria that conducts research on renewable energies and the social acceptance of these technologies. WU Wien actively contributes to reports and studies focused on renewable energy issues within Austria, providing important insights and analysis related to the country’s evolving energy landscape. Through its research activities, the university enhances understanding of both technical and societal aspects of renewable energy adoption, supporting Austria’s efforts towards sustainable energy solutions.","['4d221520fe7090409cfa9cda598db30683356c340ab3584a063ffe92486f2fe7225fc056f8b997f085ff0c0f7475828879fa678b7b1709148cb03584b292dab0'
 '6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']",2,5
8a5e3fd9-bbb5-440e-96e1-3ddb6af90019,158,OEGUT,ORGANIZATION,The Austrian Society for Environment and Technology (ÖGUT) is an organization that documents and disseminates best practices and methodological information regarding social innovation in the context of the energy transition.,['4d221520fe7090409cfa9cda598db30683356c340ab3584a063ffe92486f2fe7225fc056f8b997f085ff0c0f7475828879fa678b7b1709148cb03584b292dab0'],1,2
586a360f-3504-41cd-ba78-3677e4822763,159,"AUSTRIAN FEDERAL GOVERNMENT (""BUND"")",ORGANIZATION,The Austrian Federal Government is the national governing body responsible for deploying photovoltaic systems on its buildings where technically and economically feasible.,['4d221520fe7090409cfa9cda598db30683356c340ab3584a063ffe92486f2fe7225fc056f8b997f085ff0c0f7475828879fa678b7b1709148cb03584b292dab0'],1,2
e8eb98fb-94d0-4fa6-bd04-bfdd1d5f08b3,160,PV-BIODIVERSITÄTSANLAGEN,EVENT,"Biodiversity PV installations are solar installations (often ground-mounted) designed to create habitats with high biological diversity and improve soil quality, in addition to generating renewable electricity.",['4d221520fe7090409cfa9cda598db30683356c340ab3584a063ffe92486f2fe7225fc056f8b997f085ff0c0f7475828879fa678b7b1709148cb03584b292dab0'],1,3
