id,human_readable_id,source,target,description,weight,combined_degree,text_unit_ids
c5696ec8-ae09-402b-b6c7-2420c0f15ef6,317,AKTIONSPLAN DER E-CONTROL,PV-ANLAGE,[RELATION_TYPE=SUPPORTS] [MODALITY=EXPLICIT_FACT] The action plan addresses recommended measures for the connection and operation of PV installations.,8.0,28,['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912']
8ae30e94-ef28-49fb-8d80-ca6e87f41fc0,318,ELEKTRIZITÄTSWIRTSCHAFTSGESETZ (ELWG),PV-ANLAGE,[RELATION_TYPE=REGULATES] [MODALITY=EXPLICIT_FACT] The new Electricity Industry Act addresses and regulates key issues for PV connection and operation.,9.0,39,['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912']
f716e4af-ac64-491f-b73b-53d3a28bde66,319,NETZINFRASTRUKTUR,PV-ANLAGE,[RELATION_TYPE=SUPPORTS] [MODALITY=EXPLICIT_FACT] Network infrastructure enables the connection and operation of PV installations.,1.0,27,['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912']
b15662aa-f541-4f80-b6eb-9ff1e11adef2,320,FLÄCHENPOTENTIALE AN INFRASTRUKTUREINRICHTUNGEN,INTEGRIERTER ÖSTERREICHISCHER NETZINFRASTRUKTURPLAN (NIP),[RELATION_TYPE=MEASURED_BY] [MODALITY=EXPLICIT_FACT] The NIP measures and shows area potential for PV on infrastructure facilities.,9.0,9,['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912']
6bd5dacb-9173-4315-a76e-0d9d0ed25f68,321,FLÄCHENPOTENTIALE AN FREIFLÄCHEN,INTEGRIERTER ÖSTERREICHISCHER NETZINFRASTRUKTURPLAN (NIP),[RELATION_TYPE=MEASURED_BY] [MODALITY=EXPLICIT_FACT] The NIP inventories the area potential of free-field/open land sites available for PV.,9.0,9,['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912']
1372dd45-cdd4-4f1c-bb97-22a55eb7a8d9,322,REGELMÄSSIGE ANPASSUNG DER FLÄCHENPOTENTIALE IM NIP,INTEGRIERTER ÖSTERREICHISCHER NETZINFRASTRUKTURPLAN (NIP),[RELATION_TYPE=SUPPORTS] [MODALITY=RECOMMENDATION] Regular updates to area potentials are suggested for the NIP to remain current and in alignment with demand and targets.,7.0,9,['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912']
8d10cf4c-8e69-4cd5-8a56-6e8f6a8f93df,323,KLARE ZIELE DER BUNDESLÄNDER UND GEMEINDEN,PV-AUSBAUZIELE 2030,[RELATION_TYPE=SUPPORTS] [MODALITY=RECOMMENDATION] Clear targets at Land and municipality levels are considered necessary for meeting 2030 PV expansion goals.,7.0,7,['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912']
bba1e676-ebe6-40e8-9dc3-17f5e2962d29,324,KLARE ZIELE DER BUNDESLÄNDER UND GEMEINDEN,BUNDESLAND,[RELATION_TYPE=APPLIES_TO] [MODALITY=EXPLICIT_FACT] Clear strategic PV-expansion targets apply to Austria's federal states.,8.0,5,['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912']
b0f6cae1-8f6f-4ba0-8c31-d6edbb1f7b76,325,KLARE ZIELE DER BUNDESLÄNDER UND GEMEINDEN,GEMEINDE,[RELATION_TYPE=APPLIES_TO] [MODALITY=EXPLICIT_FACT] Clarity of targets is needed for Austrian municipalities to enable necessary PV expansion.,8.0,6,['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912']
54a500c5-d149-4507-a8ee-3e7cec5b7da5,326,ANPASSUNG DER ZONIERUNGEN AN DEN AUSBAUBEDARF FÜR 2040,PV-AUSBAUZIELE 2040,[RELATION_TYPE=SUPPORTS] [MODALITY=PROPOSAL] Adjusting spatial zoning is proposed to meet the targeted expansion required for 2040.,7.0,4,['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912']
29e7e603-cab6-42af-a413-3e3fd3b65082,327,ERNENNUNG VON ERNEUERBAREN-BESCHLEUNIGUNGSGEBIETEN,ERNEUERBAREN-BESCHLEUNIGUNGSGEBIETE (RENEWABLES ACCELERATION AREAS),[RELATION_TYPE=SUPPORTS] [MODALITY=LEGAL_REQUIREMENT] The designation of Renewables Acceleration Areas is a mechanism to operationalize RED III requirements.,9.0,5,['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912']
55e69337-f7a7-4c3d-9e9d-eea7dc637d74,328,LEBENSZYKLUS-ANSATZ DER EUROPÄISCHEN VERORDNUNG,ÖKODESIGN-RICHTLINIE,[RELATION_TYPE=SUPPORTS] [MODALITY=EXPLICIT_FACT] Transforming the Ecodesign Directive into a European Regulation broadens its scope to encompass the full life cycle of products.,8.0,5,['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912']
a5279c0c-8ddb-4ccc-9b27-1d70479c61a9,329,LEBENSZYKLUS-ANSATZ DER EUROPÄISCHEN VERORDNUNG,"PRODUKTQUALITÄT, INSTALLATION, SERVICE, REPARATUR UND ENTSORGUNG VON PV-ANLAGEN","[RELATION_TYPE=SUPPORTS] [MODALITY=EXPLICIT_FACT] The EU regulation's life-cycle approach covers product quality, installation, service, repair, and disposal of PV systems.",8.0,4,['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912']
1df745bd-90de-4b69-9f69-c415daa773bf,330,"PRODUKTQUALITÄT, INSTALLATION, SERVICE, REPARATUR UND ENTSORGUNG VON PV-ANLAGEN",QUALITÄTSSICHERNDE MASSNAHMEN,[RELATION_TYPE=ASSOCIATED_WITH] [MODALITY=EXPLICIT_FACT] Quality-assurance measures include or relate to all value-chain stages from product standard to disposal.,8.0,5,['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912']
8446bc4f-238c-4e6a-9ad5-8ff1404bad23,331,ÖKODESIGN-RICHTLINIE,ENERGIEEFFIZIENZZIELE DER EU,[RELATION_TYPE=CONTRIBUTES_TO] [MODALITY=EXPLICIT_FACT] The Ecodesign Directive is described as having previously contributed to the achievement of the EU's energy efficiency targets.,1.0,4,['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912']
95ba6336-8030-46ad-9715-c18794678663,332,INTEGRIERTER ÖSTERREICHISCHER NETZINFRASTRUKTURPLAN (NIP),STROMNETZ,[RELATION_TYPE=REGULATES] [MODALITY=EXPLICIT_FACT] The NIP provides an overarching strategic instrument for integrated development of transmission infrastructure for electricity grids.,9.0,16,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
f27596e8-907c-4ce4-8c54-8128c71d8468,333,INTEGRIERTER ÖSTERREICHISCHER NETZINFRASTRUKTURPLAN (NIP),ÜBERTRAGUNGSNETZ,[RELATION_TYPE=REGULATES] [MODALITY=EXPLICIT_FACT] The NIP serves as the strategic instrument focusing on transmission-level network infrastructure.,9.0,9,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
1241a9d2-75ec-48b7-8397-24586a457a0a,334,PHOTOVOLTAIK,SPEICHERTECHNOLOGIEN,[RELATION_TYPE=ASSOCIATED_WITH] [MODALITY=EXPLICIT_FACT] Photovoltaics must work synergistically with storage and other technologies as part of the integrated energy system.,8.0,86,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
249f79f3-df21-4f5d-b133-e406c04538db,335,PHOTOVOLTAIK,E-MOBILITÄT,[RELATION_TYPE=ASSOCIATED_WITH] [MODALITY=EXPLICIT_FACT] E-mobility and photovoltaics are to be synergistically integrated to realize the energy transition.,8.0,87,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
c34fdb8f-ec8c-4511-8b99-03df4e31e6b1,336,PHOTOVOLTAIK,WÄRMEPUMPE,[RELATION_TYPE=ASSOCIATED_WITH] [MODALITY=EXPLICIT_FACT] Heat pumps are among the energy-transition technologies to be synergistically integrated with photovoltaics.,8.0,86,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
08d40120-7f81-4ee6-8afb-2be8baf36873,337,PHOTOVOLTAIK,WASSERSTOFF,[RELATION_TYPE=ASSOCIATED_WITH] [MODALITY=EXPLICIT_FACT] Hydrogen is among the technologies to be combined with photovoltaics and other components for system integration.,8.0,87,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
604c93cd-7c69-467b-828c-13e257b5d3d7,338,PHOTOVOLTAIK,PHOTOVOLTAIK-ERZEUGUNGSSPITZEN,"[RELATION_TYPE=CONTRIBUTES_TO] [MODALITY=EXPLICIT_FACT] Expansion of photovoltaics leads to production peaks, which are already challenging to fully absorb in the public grid.",9.0,93,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
705e05ed-d10e-47ab-8950-6b56bdda44da,339,PHOTOVOLTAIK-ERZEUGUNGSSPITZEN,STROMNETZ,"[RELATION_TYPE=CONSTRAINS] [MODALITY=EXPLICIT_FACT] PV generation peaks cannot be completely absorbed by the public electricity grid, representing a technical constraint.",10.0,16,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
87671a23-8bd3-4670-8b8e-aa54e8f0f4d2,340,INTELLIGENTES LASTMANAGEMENT,PHOTOVOLTAIK-ERZEUGUNGSSPITZEN,[RELATION_TYPE=SUPPORTS] [MODALITY=EXPLICIT_FACT] Intelligent load management is identified as necessary to utilize PV energy already on the generation level and to smooth generation peaks.,9.0,9,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
2e522eda-eca5-4750-a38c-3e955ba8c27e,341,ENERGIEMANAGEMENT,PHOTOVOLTAIK-ERZEUGUNGSSPITZEN,[RELATION_TYPE=SUPPORTS] [MODALITY=EXPLICIT_FACT] Local and smart energy management will help manage generation and consumption peaks caused by PV expansion.,8.0,12,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
b94098a4-84e5-4bcd-a911-d434210af85b,342,ENERGIEMANAGEMENT,PRIVATPERSONEN,[RELATION_TYPE=SUPPORTS] [MODALITY=EXPLICIT_FACT] Private individuals will use smart local energy management and storage to manage peaks and increase self-consumption.,8.0,6,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
78d23a67-541e-4cc5-b9d4-11081af1ada6,343,ENERGIEMANAGEMENT,UNTERNEHMEN,[RELATION_TYPE=SUPPORTS] [MODALITY=EXPLICIT_FACT] Companies will use smart local energy management and storage for optimizing their generation and consumption peaks.,8.0,9,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
ab81fc91-0b64-4ddd-a3f9-2d7ab0aa697d,344,SPEICHERINITIATIVE DES KLIMA- UND ENERGIEFONDS,PHOTOVOLTAIK,[RELATION_TYPE=SUPPORTS] [MODALITY=EXPLICIT_FACT] The storage initiative of the Climate and Energy Fund underpins further implementation measures supporting use of energy storage with PV.,8.0,87,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
94822427-907e-4402-a101-c718f8ce9b32,345,FLEXIBILITÄTSSTUDIEN DER E-CONTROL,PHOTOVOLTAIK,[RELATION_TYPE=ASSOCIATED_WITH] [MODALITY=EXPLICIT_FACT] The flexibility studies of E-Control are a basis for further implementation actions for flexibility involving PV.,8.0,88,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
1979dc5c-588a-41c1-9fd0-d27b54628766,346,FLEXIBILITÄTSSTUDIEN DER E-CONTROL,E-CONTROL,[RELATION_TYPE=RESPONSIBLE_FOR] [MODALITY=EXPLICIT_FACT] E-Control conducted the flexibility studies mentioned.,10.0,11,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
11bb12bc-4d11-4822-8599-4e4ca2a21111,347,SPEICHERINITIATIVE DES KLIMA- UND ENERGIEFONDS,KLIMA- UND ENERGIEFONDS,[RELATION_TYPE=RESPONSIBLE_FOR] [MODALITY=EXPLICIT_FACT] The Climate and Energy Fund is the responsible body for the storage initiative.,10.0,10,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
f84cdfae-0e87-4b02-a7e8-b2d593a4209e,348,FÖRDERPROGRAMM MUSTER- & LEUCHTTURMPROJEKTE PHOTOVOLTAIK DES KLIMA- UND ENERGIEFONDS,INNOVATION IM SOLARTECHNISCHEN BEREICH,[RELATION_TYPE=SUPPORTS] [MODALITY=EXPLICIT_FACT] The flagship/leading-projects PV funding programme significantly contributes to increased innovation in the solar field.,9.0,6,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
b21b1afd-9360-4f09-bd5f-296dbe27712c,349,FÖRDERPROGRAMM MUSTER- & LEUCHTTURMPROJEKTE PHOTOVOLTAIK DES KLIMA- UND ENERGIEFONDS,KLIMA- UND ENERGIEFONDS,"[RELATION_TYPE=RESPONSIBLE_FOR] [MODALITY=EXPLICIT_FACT] The Climate and Energy Fund is responsible for the ""Muster- & Leuchtturmprojekte Photovoltaik"" support programme.",10.0,11,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
c8a010d5-6a74-491e-805f-a62dd8a4cbf9,350,INNOVATION IM SOLARTECHNISCHEN BEREICH,ÖSTERREICHISCHE UNTERNEHMEN,[RELATION_TYPE=SUPPORTS] [MODALITY=EXPLICIT_FACT] Innovation in the solar-technology field is expected to enable Austrian companies to attain international success and technological leadership.,8.0,8,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
5af51e69-5a81-47c5-aa7a-cb3d0d9f5bcb,351,ELEKTRIZITÄTSWIRTSCHAFTSGESETZ (ELWG),DIGITALE INFRASTRUKTUR DES STROMNETZES,[RELATION_TYPE=REGULATES] [MODALITY=EXPLICIT_FACT] The new ElWG includes measures to promote digitalization of the distribution grid for integration of renewables and decentralized energy.,9.0,14,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
2c7fca5c-4bf3-488c-bb3b-6417d4e84170,352,ELEKTRIZITÄTSWIRTSCHAFTSGESETZ (ELWG),VERTEILNETZ,[RELATION_TYPE=REGULATES] [MODALITY=EXPLICIT_FACT] The ElWG requires that ambitious network-development plans for the distribution grid be created regularly.,9.0,15,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
52a7fd36-a7e7-4e8e-8656-be33c6abf5c9,353,AKTIONSPLAN NETZANSCHLUSS DER E-CONTROL,NETZANSCHLUSS,[RELATION_TYPE=SUPPORTS] [MODALITY=EXPLICIT_FACT] E-Control's grid-connection action plan introduces measures for rapid and smooth connection of customer installations to the grid.,10.0,6,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
0038e853-283c-4f41-8d1c-4e70fc702fdb,354,AKTIONSPLAN NETZANSCHLUSS DER E-CONTROL,E-CONTROL,[RELATION_TYPE=RESPONSIBLE_FOR] [MODALITY=EXPLICIT_FACT] E-Control is responsible for the action plan for grid connection.,10.0,10,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
8337c73e-5c72-4c72-a652-69e897bcc9c4,355,FLEXIBILITÄTSANREIZE,PHOTOVOLTAIK-ERZEUGUNGSSPITZEN,[RELATION_TYPE=SUPPORTS] [MODALITY=PROPOSAL] Flexibility incentives (on both consumption and generation sides) are proposed to smooth PV production peaks.,8.0,10,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
28ed8034-eaf7-460d-b74c-811e4d497f42,356,PV-AUSBAU,INNOVATION IM SOLARTECHNISCHEN BEREICH,[RELATION_TYPE=SUPPORTS] [MODALITY=EXPLICIT_FACT] Increased innovation is described as an explicit accompanying goal of PV expansion.,9.0,7,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
ee81b8cf-6289-410a-bbff-507cb98ae5c6,357,PV-AUSBAU,DEZENTRALE ERZEUGUNGSSTRUKTUR,[RELATION_TYPE=CONTRIBUTES_TO] [MODALITY=EXPLICIT_FACT] Photovoltaic expansion contributes to further decentralization of Austria's electricity generation infrastructure.,9.0,8,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
e3ab7ae0-65c4-4c34-8a66-0c70dc0e0214,358,DEZENTRALE ERZEUGUNGSSTRUKTUR,ERZEUGUNGSINFRASTRUKTUR,[RELATION_TYPE=ASSOCIATED_WITH] [MODALITY=EXPLICIT_FACT] The decentralized structure describes the changing nature of Austria's generation infrastructure due to increasing PV.,8.0,5,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
781715b6-1e1b-480c-b50a-53941fe109d3,359,PV-AUSBAU,ÖSTERREICH,"[RELATION_TYPE=HAS_TARGET] [MODALITY=EXPLICIT_FACT] [STATUS=OFFICIAL/PLANNED] The expansion of photovoltaics is a central, stated target in Austria's renewable energy strategy.",9.0,56,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
5c2b144d-2c45-4a5d-9719-79b168c8de00,360,ELEKTRIZITÄTSWIRTSCHAFTSGESETZ (ELWG),PV-AUSBAU,[RELATION_TYPE=SUPPORTS] [MODALITY=EXPLICIT_FACT] Measures in the new Electricity Industry Act are designed to support increased integration and expansion of photovoltaics through improved grid planning and digitalization.,7.0,17,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
6a786a71-1dd3-4fd0-b07e-60d9a5b6b695,361,FLEXIBILITÄTSANREIZE,FLEXIBILITÄTSSTUDIEN DER E-CONTROL,[RELATION_TYPE=ASSOCIATED_WITH] [MODALITY=REASONABLE_INFERENCE] Flexibility incentives are discussed in relation to the findings and measures detailed in the flexibility studies.,5.0,5,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
dead9c61-e29f-4d2b-8251-6b48ce799362,362,FÖRDERPROGRAMM MUSTER- & LEUCHTTURMPROJEKTE PHOTOVOLTAIK DES KLIMA- UND ENERGIEFONDS,PHOTOVOLTAIK,[RELATION_TYPE=SUPPORTS] [MODALITY=EXPLICIT_FACT] The Climate and Energy Fund's funding programme supports photovoltaic innovation and project deployment.,9.0,88,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
c7afa50c-5345-4440-808c-fda4a35e3d23,363,GERINGE BZW. NEGATIVE STROMMARKTPREISE ZU ERZEUGUNGSSTARKEN ZEITEN,PHOTOVOLTAIK,[RELATION_TYPE=CONSTRAINS] [MODALITY=EXPLICIT_FACT] Low or negative electricity market prices during periods of strong PV production limit the effectiveness of exporting PV electricity.,8.0,86,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
ea44fcba-2874-4a1f-af03-a88042193223,364,DEZENTRALE ERZEUGUNGSSTRUKTUR,STROMNETZ,[RELATION_TYPE=CONSTRAINS] [MODALITY=EXPLICIT_FACT] Increasingly decentralized generation infrastructure presents operational and planning challenges for the electricity grid.,8.0,12,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
d2c3d406-f3a0-448b-be68-f99fc784c50c,365,KUND:INNENANLAGEN,NETZANSCHLUSS,[RELATION_TYPE=ASSOCIATED_WITH] [MODALITY=EXPLICIT_FACT] Customer installations (PV and others) are the main focus of grid connection measures for improved integration.,8.0,5,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
3894dc20-61be-45be-8bd8-ac643cce4731,366,ERGEBNISORIENTIERTE NETZENTWICKLUNGSPLÄNE,VERTEILNETZ,"[RELATION_TYPE=REGULATES] [MODALITY=EXPLICIT_FACT] Regularly created, ambitious network development plans at the distribution grid level are described as essential for solar PV expansion.",9.0,3,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
7aa35d0c-1f7d-40fb-975f-f88f862dca0c,367,KOUPPLUNG DES EUROPÄISCHEN STROMMARKTES,STROMNETZ,[RELATION_TYPE=CONSTRAINS] [MODALITY=EXPLICIT_FACT] Coupling of the European electricity market is presented as one of the major challenges for Austrian electricity networks.,8.0,9,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
65ea9da7-57c7-468a-8885-7994d78c9cd6,368,BAUTEILAKTIVIERUNG,PHOTOVOLTAIK-ERZEUGUNGSSPITZEN,[RELATION_TYPE=SUPPORTS] [MODALITY=EXPLICIT_FACT] Component activation is cited as an example of using PV electricity on the generation level to manage production peaks.,8.0,9,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
da008692-b2e9-4266-b157-67a18ce8edf5,369,E-LADEMANAGEMENT,PHOTOVOLTAIK-ERZEUGUNGSSPITZEN,[RELATION_TYPE=SUPPORTS] [MODALITY=EXPLICIT_FACT] E-charging management is mentioned as an approach for utilizing PV energy and managing production peaks.,8.0,9,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
ac6c895f-9f74-4b17-b845-dc32b343ba73,370,WÄRMEPUMPENSTEUERUNG,PHOTOVOLTAIK-ERZEUGUNGSSPITZEN,[RELATION_TYPE=SUPPORTS] [MODALITY=EXPLICIT_FACT] Heat pump control is provided as one example of technical measures to use PV electricity at the generation level and help smooth production peaks.,8.0,9,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
15239cea-3da5-4c81-977d-7c8583e431c2,371,PHOTOVOLTAIKANLAGEN MIT OST-WEST ODER WINTEROPTIMIERTER AUSRICHTUNG,PHOTOVOLTAIK,[RELATION_TYPE=ASSOCIATED_WITH] [MODALITY=EXPLICIT_FACT] PV systems optimized for east-west or winter orientation are discussed as a technological approach within the context of solar generation and grid challenges.,8.0,86,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
495b6cf0-7286-49f0-a364-2ac0e63a3466,372,VOLKSWIRTSCHAFTLICHER MEHRWERT DURCH NETZ-INFRASTRUKTURWEITERENTWICKLUNG,NETZANSCHLUSS,[RELATION_TYPE=CONTRIBUTES_TO] [MODALITY=EXPLICIT_FACT] The rapid and cost-optimized further development of network infrastructure is described as having high macroeconomic value.,8.0,5,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']
