id,human_readable_id,title,type,description,text_unit_ids,frequency,degree
9b617d5b-5f56-45cb-a188-b90b8b119057,229,VERSIEGELTE FLÄCHEN,INFRASTRUCTURE,"Already-used or sealed surfaces (e.g., on buildings or parking lots) that are targeted for mobilization and deployment of PV through support schemes, regulation, or obligations.",['23663988970639bea940978ccbd9150fd292856f2f31a1d587392606a64713d5dfeade66f1beea67d1cc0b0e93012337685e0eca3267f98c1695a466657a8b24'],1,2
2e3f01e1-5f30-4ca6-b136-680001c75109,230,PARKPLÄTZE,INFRASTRUCTURE,Parking lots mentioned as sealed surfaces that can be used for the installation of PV systems and potentially subject to PV installation obligations.,['23663988970639bea940978ccbd9150fd292856f2f31a1d587392606a64713d5dfeade66f1beea67d1cc0b0e93012337685e0eca3267f98c1695a466657a8b24'],1,2
c7cdbd0f-1e4f-4eb5-a189-7427f845545e,231,NEUBAU UND SANIERUNG,CONSTRAINT,"New construction and building renovations, contexts in which PV obligations may apply as per existing or planned legal requirements.",['23663988970639bea940978ccbd9150fd292856f2f31a1d587392606a64713d5dfeade66f1beea67d1cc0b0e93012337685e0eca3267f98c1695a466657a8b24'],1,1
fc8d800a-3114-4d13-a39d-070dcd095528,232,KUMULIERTE FÖRDERUNG VON PV UND GRÜNDACH,SUPPORT_SCHEME,"The possibility of providing cumulative financial support for photovoltaic systems combined with green roofs, including substructure considerations.",['23663988970639bea940978ccbd9150fd292856f2f31a1d587392606a64713d5dfeade66f1beea67d1cc0b0e93012337685e0eca3267f98c1695a466657a8b24'],1,3
78960357-c1a0-4e23-a7af-a914283a4383,233,GRÜNDACH,TECHNOLOGY,"Green roof installations, particularly in combination with PV systems, for which joint subsidies and support are proposed.",['23663988970639bea940978ccbd9150fd292856f2f31a1d587392606a64713d5dfeade66f1beea67d1cc0b0e93012337685e0eca3267f98c1695a466657a8b24'],1,1
2b047781-a5c2-41a1-8eb7-52d2631794d7,234,UNTERKONSTRUKTION,INFRASTRUCTURE,"The substructure supporting both photovoltaic systems and green roofs, specifically mentioned as included in considerations for cumulative support schemes.",['23663988970639bea940978ccbd9150fd292856f2f31a1d587392606a64713d5dfeade66f1beea67d1cc0b0e93012337685e0eca3267f98c1695a466657a8b24'],1,1
52773a69-30bf-4948-8546-af49a4dbf32e,235,RENATURIERUNGSZIELE DER EU,POLICY,"Policy type: directive/objective; Jurisdiction: European Union; Status: official; Source meaning: EU renaturation goals, mentioned as a context for enhancing biodiversity alongside PV ground-mounted systems.",['23663988970639bea940978ccbd9150fd292856f2f31a1d587392606a64713d5dfeade66f1beea67d1cc0b0e93012337685e0eca3267f98c1695a466657a8b24'],1,1
ffc8c0fb-c550-47e7-b7ab-9ed2df6eac19,236,LANDWIRTSCHAFT,STAKEHOLDER,"LANDWIRTSCHAFT, the agricultural sector, is addressed as a stakeholder and beneficiary intended to benefit from Agri-PV solutions and systems through increased land-use efficiency and added income opportunities.","['23663988970639bea940978ccbd9150fd292856f2f31a1d587392606a64713d5dfeade66f1beea67d1cc0b0e93012337685e0eca3267f98c1695a466657a8b24'
 '41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912']",2,2
09231aff-714c-4d47-83fd-7a6b6f81f291,237,DOPPELNUTZUNG MIT AGRI-PV,TECHNOLOGY,"The dual use of land in agriculture through Agri-PV, allowing both energy generation and agricultural production on the same area.",['23663988970639bea940978ccbd9150fd292856f2f31a1d587392606a64713d5dfeade66f1beea67d1cc0b0e93012337685e0eca3267f98c1695a466657a8b24'],1,1
214252f9-e40d-41c7-b06a-08267614d9f4,238,NETZANSCHLUSS,INFRASTRUCTURE,"NETZANSCHLUSS refers to grid connection infrastructure, which is highlighted as a focus of specific action plans and as a necessary element for ensuring the rapid and smooth integration of customer installations (Kund:innenanlagen) into the electricity grids, with planned simplification for small installations under new regulatory measures.","['23663988970639bea940978ccbd9150fd292856f2f31a1d587392606a64713d5dfeade66f1beea67d1cc0b0e93012337685e0eca3267f98c1695a466657a8b24'
 '6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']",2,4
f24880af-f419-462a-9599-6927bf3672aa,239,NETZZUGANG,INFRASTRUCTURE,"Access to the electricity grid, designated as flexible and subject to introduction under new regulations to expedite PV integration.",['23663988970639bea940978ccbd9150fd292856f2f31a1d587392606a64713d5dfeade66f1beea67d1cc0b0e93012337685e0eca3267f98c1695a466657a8b24'],1,1
d304517a-1c3a-401d-8ac4-4ee9b88b4d70,240,NETZKAPAZITÄTEN,MARKET_METRIC,Metric: available grid capacities; Value: not specified; Unit: not specified; Reference year: not specified; Geographic scope: Austria; Approximate: unknown; Source meaning: publication of grid capacities in the distribution grid is intended to provide greater transparency and support PV planning.,['23663988970639bea940978ccbd9150fd292856f2f31a1d587392606a64713d5dfeade66f1beea67d1cc0b0e93012337685e0eca3267f98c1695a466657a8b24'],1,2
4afaa4b0-30f7-48af-9662-e3a7069adfbc,241,NETZENTWICKLUNGSPLÄNE,POLICY,Policy type: planning document; Jurisdiction: Austria; Status: unknown; Source meaning: network development plans in the distribution grid intended to give more transparency for PV expansion planning.,['23663988970639bea940978ccbd9150fd292856f2f31a1d587392606a64713d5dfeade66f1beea67d1cc0b0e93012337685e0eca3267f98c1695a466657a8b24'],1,1
10636111-e22e-47e8-878c-b526cf785bbb,242,AMTLICH BEFASSTE MARKTROLLEN,STAKEHOLDER,"Officially engaged market roles, which are to be modernized or newly created in the Austrian electricity market through regulatory reform.",['23663988970639bea940978ccbd9150fd292856f2f31a1d587392606a64713d5dfeade66f1beea67d1cc0b0e93012337685e0eca3267f98c1695a466657a8b24'],1,1
50c6d57c-3aed-4c09-a0d1-db5b132b6f28,243,FLEXIBILITÄT,CONSTRAINT,"The flexibility of the electricity system, which is to be increased through new regulatory measures to support renewable integration.",['23663988970639bea940978ccbd9150fd292856f2f31a1d587392606a64713d5dfeade66f1beea67d1cc0b0e93012337685e0eca3267f98c1695a466657a8b24'],1,1
f333de89-a892-4801-9ab5-7aa7d11d1f6b,244,REGULATORISCHE VORGABEN UND VERPFLICHTUNGEN,POLICY,"Policy type: regulatory specification/obligation; Jurisdiction: Austria; Status: unknown; Source meaning: regulations and obligations set to mobilize built-up or sealed areas for PV, including existing and potential future requirements.",['23663988970639bea940978ccbd9150fd292856f2f31a1d587392606a64713d5dfeade66f1beea67d1cc0b0e93012337685e0eca3267f98c1695a466657a8b24'],1,3
10850660-c7bd-4fcf-bb7d-77add2e98cd0,245,AGRI-PV-ANLAGEN,TECHNOLOGY,"Agri-PV systems are installations enabling combined use of land for agriculture and photovoltaic electricity generation, intended to open new income opportunities for agriculture and increase land-use efficiency.",['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912'],1,2
0cf54118-f6ed-40b3-9639-7f37ac7569f9,246,BUNDESLAND,GEOGRAPHIC_AREA,"An Austrian federal state (""Bundesland"") is a key administrative area addressed in relation to PV expansion targets and the designation of areas for renewable energy.",['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912'],1,2
657d1547-7f80-4da6-905b-00e4788729b8,247,EUROPÄISCHE UNION (EU),GEOGRAPHIC_AREA,"The European Union (EU), referred to as EUROPÄISCHE UNION (EU), acts as the jurisdiction for overarching renewable energy targets and requirements implemented in Austria, serves as the collective jurisdiction for referenced EU-level industrial, research, and regulatory initiatives related to photovoltaics, solar manufacturing, funding, and value chain resilience, and is the jurisdiction referenced in connection with the Net Zero Industry Act, the EU Taxonomy, and cross-border solar production initiatives.","['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912'
 '7a01190bcf30936758d004f89d7553c62632e91427f92e6420a9e453f2c5d92ab18ae9e62c46bc28aeb398621b28cfd3af89bf2317c887a5eec276b5b7a51052'
 '9ce049a98570c6bf53cf9e547168db075af2795fa519422bd27a2c9aa5b490c4b26aef25883802c4d8eb6e4dcb09c866e7d31677352f7beb6c4f9fcbbcc75e9b']",3,5
a8a64bbf-5332-4bda-ae08-a07e3348084a,248,ERNEUERBARE-ENERGIEN-RICHTLINIE (RED III),POLICY,"Policy type: directive; Jurisdiction: European Union; Status: in force (implied by context); Source meaning: The revised Renewable Energy Directive III (RED III) requires Member States to define Renewables Acceleration Areas and to present plans for renewable-technologies, including for Austria.",['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912'],1,1
4d5c53f1-d760-4ea2-9aa2-41ae887bffc0,249,ERNEUERBAREN-BESCHLEUNIGUNGSGEBIETE (RENEWABLES ACCELERATION AREAS),POLICY,Policy type: zoning instrument; Jurisdiction: European Union / Austria; Status: planned/required by RED III; Source meaning: Renewables Acceleration Areas are to be defined by Member States to enable faster expansion of renewable energy installations.,['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912'],1,4
12c4f319-e6df-4662-a9ac-e7e5614d044e,250,ÖKODESIGN-RICHTLINIE,POLICY,"Policy type: directive; Jurisdiction: European Union; Status: in force and expanding to regulation; Source meaning: The Eco-design Directive contributed to achieving EU energy-efficiency goals and is being extended to a holistic lifecycle approach as a European regulation, also applicable to photovoltaics.",['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912'],1,3
64e7fa8f-c291-4039-86aa-474b16fc93a8,251,ERNEUERBAREN-AUSBAU-BESCHLEUNIGUNGSGESETZ (EABG),POLICY,"The ERNEUERBAREN-AUSBAU-BESCHLEUNIGUNGSGESETZ (EABG), also referred to as the Renewable Expansion Acceleration Act, is a law in Austria that is planned or adopted, with one source indicating its status as unknown. It is intended to significantly contribute to simplifying and speeding up procedures for renewables and is referenced as part of Austria’s renewable policy framework.","['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912'
 '6927535991c09031efd0df39ec21591dd3bb460da14c01bc36d343f0078b726ed44d06a0c6bb518236ea61ed8c8b15365630cf185b8012e963898f2e117f7d8a']",2,3
bf2a2be8-e271-4497-b7c7-6f8dca429cb8,252,NETZINFRASTRUKTUR,INFRASTRUCTURE,"Network infrastructure encompasses the physical and technical systems necessary for grid connection, distribution, and operation of PV systems and other renewables.",['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912'],1,1
bcd9ff1e-79d3-48ba-8cef-4e0ec9bd12b7,253,VERFAHRENFREISTELLUNG,SUPPORT_SCHEME,"Exemption from approval procedure (""Verfahrensfreistellung"") is a measure proposed to ease administrative burden for certain PV and renewables installations.",['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912'],1,2
1a1a67da-4654-46bb-9fb1-5a48951bbd5b,254,VEREINFACHTES VERFAHREN,SUPPORT_SCHEME,"A simplified procedure (""Vereinfachtes Verfahren"") for approval of certain installations is proposed to speed up deployment of renewables and PV systems.",['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912'],1,2
55482b08-5911-4949-b4b4-af024dd32a13,255,BÜROKRATIE,CONSTRAINT,Bureaucracy is an administrative constraint identified as potentially hindering access to the public electricity grid and decision-making for PV installation projects.,['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912'],1,1
13d6352c-4df9-4cb6-85a2-f9aac4843684,256,ANSPRUCHSVOLL/UMFASSENDES GENEHMIGUNGSVERFAHREN,CONSTRAINT,Complex and comprehensive approval procedures are a regulatory and administrative constraint for the rapid expansion of renewable and PV installations.,['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912'],1,3
5d8074b3-fca6-4685-b8af-4d657fb5dace,257,STUDIE „ANSCHLUSS ERNEUERBARE ENERGIEN“,MARKET_METRIC,"Metric: qualitative and quantitative analysis of barriers for the connection and operation of renewable-energy plants, focused on photovoltaics; Value: not specified; Unit: not specified; Reference year: March 2023; Geographic scope: Austria; Approximate: no; Source meaning: The study examines and analyzes barriers to connecting and operating PV and renewable power plants.",['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912'],1,1
4ede2ada-9196-428c-b0be-23c1c617aea9,258,AKTIONSPLAN DER E-CONTROL,POLICY,"Policy type: action plan; Jurisdiction: Austria; Status: published in July 2023; Source meaning: The action plan by E-Control addresses the implementation of recommendations on connecting renewable energy installations, especially photovoltaics.",['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912'],1,2
f38d1efb-533c-40c5-a2c7-036fe0b5d323,259,STAKEHOLDERRUNDEN DES BMK,SUPPORT_SCHEME,Stakeholder rounds organized by the BMK serve as participatory implementation and consultation mechanisms to overcome barriers for the connection and operation of renewable-energy installations.,['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912'],1,2
9301036b-43d5-4960-8794-057ea9fdd86c,260,QUALITÄTSSICHERNDE MASSNAHMEN,SUPPORT_SCHEME,"Quality-assurance measures are proposed instruments for ensuring high quality and sustainability of PV systems, covering areas such as product quality, installation, service, repair, and disposal.",['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912'],1,3
8defb1b7-f2d0-4e07-81ed-22835243d5d4,261,EUROPÄISCHE QUALITÄTSNORMEN,POLICY,Policy type: standard/regulation; Jurisdiction: European Union; Status: in force; Source meaning: European quality standards are referenced as the foundation for establishing transparent quality labels for PV installations and value chains.,['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912'],1,1
e0a5dec0-13f2-46ed-b84a-4786c80fb598,262,TRANSPARENTE QUALITÄTSAUSZEICHNUNGEN,SUPPORT_SCHEME,"Transparent quality labels are proposed to be established for PV systems, based on existing European quality standards.",['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912'],1,2
89cfb2bb-e619-4f1a-9351-ee3c3ece73a6,263,PV-AUSBAUZIELE 2030,TARGET,Target: PV expansion for 2030; Target value: not specified; Unit: not specified; Deadline: 2030; Geographic scope: Austria (Bund/Bundesländer); Status: official/planned; Source meaning: Austria (federal and Länder level) has PV expansion targets set for 2030.,['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912'],1,4
844ce69e-80ec-4223-87e2-d55a7b4a8ce2,264,PV-AUSBAUZIELE 2040,TARGET,"Target: PV expansion for 2040; Target value: not specified; Unit: not specified; Deadline: 2040; Geographic scope: Austria (Bund/Bundesländer); Status: proposed/planned; Source meaning: It is proposed that 2030 PV targets be complemented by 2040 targets, and zoning be adjusted to meet 2040 expansion needs.",['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912'],1,3
35b1bb8c-cf5f-4ab7-b892-d229eef7d68c,265,FLÄCHENPOTENTIALE AN INFRASTRUKTUREINRICHTUNGEN,MARKET_METRIC,Metric: potential available surface area for PV installations on infrastructure facilities; Value: not stated; Unit: not stated; Reference year: not specified; Geographic scope: Austria; Approximate: no; Source meaning: The NIP includes the identification of infrastructure sites for PV area potential.,['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912'],1,1
8005be46-a85e-48da-8028-28cf034a2512,266,FLÄCHENPOTENTIALE AN FREIFLÄCHEN,MARKET_METRIC,Metric: potential available surface area for PV installations on open land or free-field sites; Value: not stated; Unit: not stated; Reference year: not specified; Geographic scope: Austria; Approximate: no; Source meaning: The NIP notes the potential of open areas for possible PV siting and expansion.,['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912'],1,1
49be98a9-80d1-494c-a460-999afd0571c3,267,ERNENNUNG VON ERNEUERBAREN-BESCHLEUNIGUNGSGEBIETEN,SUPPORT_SCHEME,"Designation of renewable acceleration areas is a support mechanism whereby Member States identify specific zones for rapid renewable deployment, as required by RED III.",['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912'],1,1
0b4ce4b4-2ee4-464f-b258-98235706b6b1,268,KLARE ZIELE DER BUNDESLÄNDER UND GEMEINDEN,POLICY,"Policy type: strategic target-setting; Jurisdiction: Austria (federal states and municipalities); Status: recommended; Source meaning: Clear, articulated PV expansion targets for Austria’s federal states and municipalities are identified as necessary for required development.",['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912'],1,3
d07a3c77-5b8d-4922-9f19-b1ef6543a67b,269,ANPASSUNG DER ZONIERUNGEN AN DEN AUSBAUBEDARF FÜR 2040,POLICY,Policy type: strategic spatial planning action; Jurisdiction: Austria; Status: recommendation/proposal; Source meaning: Zoning designations for PV development should be adjusted to reflect the needs for 2040 expansion.,['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912'],1,1
22c90fc9-3c47-4abf-801d-9c89904fbd3b,270,REGELMÄSSIGE ANPASSUNG DER FLÄCHENPOTENTIALE IM NIP,POLICY,Policy type: planning requirement; Jurisdiction: Austria; Status: recommendation/proposed; Source meaning: The area potentials indicated in the NIP are to be regularly reviewed and updated in alignment with revision cycles and target needs.,['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912'],1,1
08df94f3-8d9b-4f39-9f36-4cd8d10ed6ad,271,LEBENSZYKLUS-ANSATZ DER EUROPÄISCHEN VERORDNUNG,POLICY,"Policy type: regulation; Jurisdiction: European Union; Status: planned/ongoing; Source meaning: The existing Ecodesign Directive is being transformed into a European regulation with a life-cycle approach, covering product quality, installation, service, repair, and disposal.",['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912'],1,2
4a26118c-ae23-4434-ae82-4cc038aba772,272,"PRODUKTQUALITÄT, INSTALLATION, SERVICE, REPARATUR UND ENTSORGUNG VON PV-ANLAGEN",SUPPORT_SCHEME,"Support scheme involving measures to assure quality across all stages of PV system life, from product standards to end-of-life processes, aiming for long-term economic viability and ecological sustainability.",['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912'],1,2
c3a4c512-39fb-4137-98b0-cf56188e2bfe,273,ENERGIEEFFIZIENZZIELE DER EU,TARGET,Target: achievement of the EU’s energy efficiency objectives; Target value: not stated; Unit: not stated; Deadline: not stated; Geographic scope: European Union; Status: official; Source meaning: The Ecodesign Directive was significant for achieving energy efficiency goals of the EU.,['41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912'],1,1
41a8b52e-9ac1-4549-99fb-5f410555a8aa,274,EUROPÄISCHER STROMMARKT,GEOGRAPHIC_AREA,The European electricity market is referenced as the geographic and market area with which Austria's electricity infrastructure and renewable generation are interconnected and impacted.,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302'],1,0
2965aaac-2bdb-485f-9559-bc60e354cd2d,275,SPEICHERTECHNOLOGIEN,TECHNOLOGY,Storage technologies are mentioned as key participants working synergistically with photovoltaics and other generation technologies to ensure reliability and security of supply in the energy system.,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302'],1,1
17ef193d-6aec-48cc-aafc-2961a7e09584,276,E-MOBILITÄT,TECHNOLOGY,"E-MOBILITÄT (e-mobility) refers to electric mobility technologies, such as electric vehicles, and is discussed as part of coordinated support schemes and sector coupling; it is identified as one of the systems to be synergistically integrated with photovoltaics and other components of the energy transition.","['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302'
 '2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76']",2,2
40835d28-d6e7-42b4-8e41-75c9ce285fd2,277,WÄRMEPUMPE,TECHNOLOGY,Heat pumps are mentioned as a technology to be integrated with photovoltaics and other energy technologies in achieving an advanced renewable energy system.,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302'],1,1
2e799e3b-35d1-437c-9058-6665b848d2a9,278,VERTEILNETZ,INFRASTRUCTURE,"The electricity distribution grid (Verteilnetz) is referenced as required for integrating renewable and decentralized electricity generation, with a specific focus on digitalization and transparency for planning and management.",['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302'],1,2
81faa8c8-733f-400f-aa1f-e99b6fa3c2e5,279,ÜBERTRAGUNGSNETZ,INFRASTRUCTURE,The transmission grid is identified as a key level for integrated planning and expansion of energy infrastructure for electricity and gas in the context of Austria's transition to a climate-neutral energy system.,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302'],1,1
cff0c874-b504-4faf-a3c8-a3f691b78ecc,280,ERZEUGUNGSINFRASTRUKTUR,INFRASTRUCTURE,The generation infrastructure references Austria's increasingly decentralized generation architecture due to ongoing photovoltaic expansion and related developments.,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302'],1,1
20a1f95a-db09-4f39-889a-23b4e5cac08f,281,INTELLIGENTES LASTMANAGEMENT,INFRASTRUCTURE,"Intelligent load management refers to advanced systems for optimizing and managing the use of generated PV energy, especially at the local and industrial/process level, to handle production peaks.",['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302'],1,1
cfa51b8b-063f-4cf7-af66-cf9c585c7751,282,ENERGIEMANAGEMENT,INFRASTRUCTURE,"Energy management systems are referenced, especially local and smart ones, as critical for managing generation and consumption peaks and increasing self-consumption by private stakeholders and companies.",['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302'],1,4
acbde03e-cdee-44db-9088-70b0b90fb153,283,DIGITALE INFRASTRUKTUR DES STROMNETZES,INFRASTRUCTURE,The digital infrastructure of the electricity grid is noted as essential for integrating renewable and decentralized electricity generation and for increasing transparency and planning efficiency.,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302'],1,1
13c109e2-e2fb-456a-ab92-0fde3bbdb9f6,284,AKTIONSPLAN NETZANSCHLUSS DER E-CONTROL,POLICY,Policy type: action plan; Jurisdiction: Austria; Status: in force/implemented (implied as existing in the text); Source meaning: E-Control's action plan for grid connection includes comprehensive measures for the rapid and smooth connection of customer installations.,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302'],1,2
39af0b53-7494-4d28-9857-a779613e91c4,285,PV-AUSBAU,TARGET,Target: expansion of photovoltaics; Target value: not specified in this excerpt; Unit: not specified; Deadline: not specified; Geographic scope: Austria; Status: official/planned (recurrent as a major goal in the passage); Source meaning: Expansion of photovoltaics is a principal and reiterated goal throughout the passage.,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302'],1,4
24ed5ff1-1d04-44bb-82b7-233016dfbdee,286,INNOVATION IM SOLARTECHNISCHEN BEREICH,TARGET,Target: increased innovation in solar technology and system solutions; Target value: not quantified; Unit: not applicable; Deadline: ongoing; Geographic scope: Austria; Status: official/planned; Source meaning: Increasing innovation to create intelligent products and system solutions is explicitly described as an accompanying goal of PV expansion.,['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302'],1,3
29ce3433-8dfd-4678-a0d0-0d21eb3bd7c5,287,FÖRDERPROGRAMM MUSTER- & LEUCHTTURMPROJEKTE PHOTOVOLTAIK DES KLIMA- UND ENERGIEFONDS,SUPPORT_SCHEME,"Support scheme: Funding programme; Jurisdiction: Austria; Status: implemented/ongoing; Source meaning: The ""Muster- & Leuchtturmprojekte Photovoltaik"" funding programme of the Climate and Energy Fund contributes significantly to promoting innovation in the solar-technology sector and is planned to be continued long-term.",['6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302'],1,3
